MooreRank,Team,W,L,T,MooreSOS,MoorePR,Season,TeamID
207,STETSON,15,16,0,63.56,63.07,2013,1391
330,STETSON,7,24,0,62.35,50.17,2014,1391
331,STETSON,9,22,0,57.93,48.91,2015,1391
280,STETSON,12,22,0,56.59,54.44,2016,1391
339,STETSON,11,21,0,51.24,44.04,2017,1391
337,STETSON,12,20,0,52.56,49.59,2018,1391
176,STONY BROOK,22,10,0,60.62,66.78,2010,1392
208,STONY BROOK,15,17,0,61.96,64.32,2011,1392
151,STONY BROOK,22,10,0,62.27,68.44,2012,1392
84,STONY BROOK,25,8,0,62.98,73.36,2013,1392
176,STONY BROOK,23,11,0,61.51,65.39,2014,1392
170,STONY BROOK,23,12,0,61.12,64.67,2015,1392
113,STONY BROOK,26,7,0,61.23,68.99,2016,1392
199,STONY BROOK,18,14,0,58.25,58.22,2017,1392
190,STONY BROOK,13,19,0,65.03,63.09,2018,1392
5,SYRACUSE,30,5,0,76.99,89.87,2010,1393
7,SYRACUSE,27,8,0,78.19,88.14,2011,1393
6,SYRACUSE,34,3,0,76.11,88.39,2012,1393
9,SYRACUSE,30,10,0,75.61,87.73,2013,1393
20,SYRACUSE,28,6,0,74.51,82.68,2014,1393
43,SYRACUSE,18,13,0,74.72,77.3,2015,1393
19,SYRACUSE,23,14,0,74.46,82.14,2016,1393
35,SYRACUSE,19,15,0,71.91,76.13,2017,1393
27,SYRACUSE,23,14,0,76.19,79.44,2018,1393
164,TCU,13,19,0,71.34,68.13,2010,1395
160,TCU,11,22,0,72.26,67.44,2011,1395
146,TCU,18,15,0,69.54,68.95,2012,1395
218,TCU,11,21,0,69.47,62.07,2013,1395
230,TCU,9,22,0,71.22,61.04,2014,1395
68,TCU,18,15,0,69.34,73.86,2015,1395
116,TCU,12,21,0,72.12,68.02,2016,1395
23,TCU,24,15,0,72.45,79.29,2017,1395
24,TCU,21,12,0,75.12,80.44,2018,1395
42,TEMPLE,29,6,0,72.56,81.35,2010,1396
46,TEMPLE,26,8,0,73.33,80.83,2011,1396
51,TEMPLE,24,8,0,72.66,78.51,2012,1396
44,TEMPLE,24,10,0,72.86,78.91,2013,1396
119,TEMPLE,9,22,0,74.66,69.82,2014,1396
48,TEMPLE,26,11,0,70.09,76.61,2015,1396
78,TEMPLE,21,12,0,71.25,72.95,2016,1396
93,TEMPLE,16,16,0,68.57,67.05,2017,1396
79,TEMPLE,17,16,0,73.09,72.78,2018,1396
22,TENNESSEE,28,9,0,76.89,85.31,2010,1397
67,TENNESSEE,19,15,0,76.88,77.18,2011,1397
56,TENNESSEE,19,15,0,74.02,77.56,2012,1397
59,TENNESSEE,20,13,0,73.05,76.44,2013,1397
8,TENNESSEE,24,13,0,73.44,86.22,2014,1397
76,TENNESSEE,16,16,0,72.73,72.9,2015,1397
88,TENNESSEE,15,19,0,71.96,71.59,2016,1397
58,TENNESSEE,16,16,0,71.28,72.13,2017,1397
16,TENNESSEE,26,9,0,74.97,81.8,2018,1397
264,TENNESSEE CHATTANOOGA,15,18,0,63.4,58.87,2010,1151
260,TENNESSEE CHATTANOOGA,16,16,0,64.35,59.33,2011,1151
271,TENNESSEE CHATTANOOGA,11,21,0,62.89,58.9,2012,1151
294,TENNESSEE CHATTANOOGA,13,19,0,62.74,55.55,2013,1151
267,TENNESSEE CHATTANOOGA,18,15,0,58.86,58.11,2014,1151
182,TENNESSEE CHATTANOOGA,22,10,0,61.02,64.15,2015,1151
131,TENNESSEE CHATTANOOGA,29,6,0,61.38,66.28,2016,1151
173,TENNESSEE CHATTANOOGA,19,12,0,57.71,59.74,2017,1151
276,TENNESSEE CHATTANOOGA,10,23,0,61.92,57.16,2018,1151
323,TENNESSEE MARTIN,4,25,0,63.41,51.84,2010,1404
294,TENNESSEE MARTIN,12,21,0,63.08,56.92,2011,1404
336,TENNESSEE MARTIN,4,27,0,63.03,47.69,2012,1404
331,TENNESSEE MARTIN,9,21,0,62.07,49.9,2013,1404
322,TENNESSEE MARTIN,8,23,0,60.22,51.96,2014,1404
199,TENNESSEE MARTIN,21,13,0,60.16,62.56,2015,1404
218,TENNESSEE MARTIN,20,15,0,56.75,59.9,2016,1404
254,TENNESSEE MARTIN,22,13,0,54.63,54.39,2017,1404
318,TENNESSEE MARTIN,10,21,0,56.4,53.12,2018,1404
271,TENNESSEE ST.,9,23,0,65.35,58.14,2010,1398
245,TENNESSEE ST.,14,16,0,63.95,60.62,2011,1398
171,TENNESSEE ST.,20,13,0,63.83,66.16,2012,1398
182,TENNESSEE ST.,18,15,0,67.41,65.31,2013,1398
285,TENNESSEE ST.,5,25,0,62.25,56.63,2014,1398
335,TENNESSEE ST.,5,26,0,62.21,48.32,2015,1398
217,TENNESSEE ST.,20,11,0,56.91,60.09,2016,1398
229,TENNESSEE ST.,17,13,0,54.72,56.08,2017,1398
208,TENNESSEE ST.,15,15,0,62.37,61.53,2018,1398
262,TENNESSEE TECH,15,17,0,64.12,58.91,2010,1399
203,TENNESSEE TECH,20,13,0,61.97,64.98,2011,1399
223,TENNESSEE TECH,19,14,0,64.16,62.31,2012,1399
264,TENNESSEE TECH,12,17,0,63.37,59.05,2013,1399
276,TENNESSEE TECH,17,16,0,59.32,57.14,2014,1399
280,TENNESSEE TECH,12,18,0,59.13,56.58,2015,1399
243,TENNESSEE TECH,19,12,0,58.83,57.71,2016,1399
279,TENNESSEE TECH,12,20,0,54.89,52.36,2017,1399
193,TENNESSEE TECH,19,14,0,62.15,63.07,2018,1399
30,TEXAS,24,10,0,76.48,83.2,2010,1400
9,TEXAS,28,8,0,75.89,87.06,2011,1400
43,TEXAS,20,14,0,74.8,79.18,2012,1400
93,TEXAS,16,18,0,71.16,72.65,2013,1400
55,TEXAS,24,11,0,75.09,76.75,2014,1400
26,TEXAS,20,14,0,74.2,79.71,2015,1400
42,TEXAS,20,13,0,74.62,77.95,2016,1400
56,TEXAS,11,22,0,74.32,72.43,2017,1400
36,TEXAS,19,15,0,75.87,78.38,2018,1400
14,TEXAS A&M,24,10,0,77.48,86.49,2010,1401
45,TEXAS A&M,24,9,0,73.67,81.18,2011,1401
96,TEXAS A&M,14,18,0,71.9,73.66,2012,1401
111,TEXAS A&M,18,15,0,69.76,71.24,2013,1401
110,TEXAS A&M,18,16,0,68.53,71.13,2014,1401
64,TEXAS A&M,21,12,0,70.48,74.72,2015,1401
15,TEXAS A&M,28,9,0,73.15,82.95,2016,1401
70,TEXAS A&M,16,15,0,70.52,70.81,2017,1401
26,TEXAS A&M,22,13,0,75.72,79.52,2018,1401
185,TEXAS A&M-CORPUS CHRISTI,17,15,0,64.09,65.9,2010,1394
287,TEXAS A&M-CORPUS CHRISTI,10,21,0,65.25,57.64,2011,1394
321,TEXAS A&M-CORPUS CHRISTI,6,24,0,63.25,51.33,2012,1394
303,TEXAS A&M-CORPUS CHRISTI,6,23,0,61.38,53.63,2013,1394
254,TEXAS A&M-CORPUS CHRISTI,18,16,0,57.71,59.05,2014,1394
216,TEXAS A&M-CORPUS CHRISTI,20,14,0,56.52,61.36,2015,1394
211,TEXAS A&M-CORPUS CHRISTI,25,8,0,58.69,60.54,2016,1394
168,TEXAS A&M-CORPUS CHRISTI,24,12,0,54.54,60.2,2017,1394
320,TEXAS A&M-CORPUS CHRISTI,11,18,0,56.14,52.93,2018,1394
246,TEXAS ARLINGTON,16,14,0,60.56,60.87,2010,1426
254,TEXAS ARLINGTON,13,16,0,62.56,59.88,2011,1426
159,TEXAS ARLINGTON,24,9,0,60.32,67.14,2012,1426
170,TEXAS ARLINGTON,19,14,0,65.43,66.33,2013,1426
234,TEXAS ARLINGTON,15,17,0,64.92,60.97,2014,1426
263,TEXAS ARLINGTON,16,15,0,60.27,57.97,2015,1426
138,TEXAS ARLINGTON,24,11,0,60.03,65.94,2016,1426
109,TEXAS ARLINGTON,27,9,0,58.4,64.81,2017,1426
130,TEXAS ARLINGTON,21,13,0,64.51,67.29,2018,1426
46,TEXAS EL PASO,26,7,0,69.82,81.05,2010,1431
61,TEXAS EL PASO,25,10,0,70.47,78.14,2011,1431
139,TEXAS EL PASO,15,17,0,69.98,69.32,2012,1431
113,TEXAS EL PASO,18,14,0,68.39,71.1,2013,1431
107,TEXAS EL PASO,23,11,0,65.86,71.23,2014,1431
120,TEXAS EL PASO,22,11,0,64.49,68.18,2015,1431
210,TEXAS EL PASO,19,14,0,58.57,60.58,2016,1431
202,TEXAS EL PASO,15,17,0,59.04,57.83,2017,1431
249,TEXAS EL PASO,11,20,0,63.44,59.54,2018,1431
325,TEXAS PAN AMERICAN,6,27,0,61.95,51.52,2010,1410
338,TEXAS PAN AMERICAN,5,26,0,58.49,48.09,2011,1410
328,TEXAS PAN AMERICAN,10,21,0,58.64,49.66,2012,1410
313,TEXAS PAN AMERICAN,16,16,0,57.88,53.08,2013,1410
315,TEXAS PAN AMERICAN,9,23,0,59.93,53.02,2014,1410
336,TEXAS PAN AMERICAN,10,21,0,57.59,48.28,2015,1410
346,TEXAS RIO GRANDE VALLEY,8,22,0,57.6,43.53,2016,1410
340,TEXAS RIO GRANDE VALLEY,10,22,0,49.25,43.83,2017,1410
321,TEXAS RIO GRANDE VALLEY,15,18,0,55.33,52.92,2018,1410
219,TEXAS SAN ANTONIO,19,11,0,61.85,62.96,2010,1427
219,TEXAS SAN ANTONIO,20,14,0,62.24,63.52,2011,1427
225,TEXAS SAN ANTONIO,18,14,0,60.22,62.23,2012,1427
248,TEXAS SAN ANTONIO,10,22,0,65.15,60.26,2013,1427
287,TEXAS SAN ANTONIO,8,22,0,62.75,56.35,2014,1427
226,TEXAS SAN ANTONIO,14,16,0,60.55,60.46,2015,1427
327,TEXAS SAN ANTONIO,5,27,0,60.23,49.27,2016,1427
288,TEXAS SAN ANTONIO,14,19,0,55.43,51.82,2017,1427
191,TEXAS SAN ANTONIO,20,15,0,60.71,63.09,2018,1427
309,TEXAS SOUTHERN,17,16,0,56.68,53.92,2010,1411
303,TEXAS SOUTHERN,19,13,0,58.82,55.24,2011,1411
298,TEXAS SOUTHERN,15,18,0,57.83,55.36,2012,1411
200,TEXAS SOUTHERN,17,14,0,58.72,64.01,2013,1411
280,TEXAS SOUTHERN,19,15,0,53.74,56.79,2014,1411
252,TEXAS SOUTHERN,22,13,0,57.69,58.65,2015,1411
244,TEXAS SOUTHERN,18,15,0,55.78,57.56,2016,1411
216,TEXAS SOUTHERN,23,12,0,55.96,56.88,2017,1411
252,TEXAS SOUTHERN,16,20,0,60.65,59.18,2018,1411
224,TEXAS ST.,15,16,0,63.37,62.8,2010,1402
225,TEXAS ST.,16,16,0,61.6,62.79,2011,1402
282,TEXAS ST.,13,17,0,57.28,57.6,2012,1402
230,TEXAS ST.,12,22,0,65.12,61.14,2013,1402
275,TEXAS ST.,8,23,0,62.73,57.25,2014,1402
278,TEXAS ST.,14,17,0,58.04,56.75,2015,1402
219,TEXAS ST.,15,16,0,58.52,59.75,2016,1402
205,TEXAS ST.,22,14,0,55.04,57.69,2017,1402
269,TEXAS ST.,15,18,0,58.34,57.67,2018,1402
73,TEXAS TECH,19,16,0,76.68,77.57,2010,1403
80,TEXAS TECH,13,19,0,75.4,75.73,2011,1403
205,TEXAS TECH,8,23,0,72.66,63.64,2012,1403
213,TEXAS TECH,11,20,0,70.39,62.47,2013,1403
94,TEXAS TECH,14,18,0,72.83,71.93,2014,1403
126,TEXAS TECH,13,19,0,71.91,67.88,2015,1403
59,TEXAS TECH,19,13,0,74.64,75.27,2016,1403
48,TEXAS TECH,18,14,0,70.28,74.54,2017,1403
9,TEXAS TECH,27,10,0,74.98,83.6,2018,1403
314,TOLEDO,4,28,0,68.05,53.53,2010,1405
327,TOLEDO,4,28,0,65.88,50.45,2011,1405
199,TOLEDO,19,17,0,62.33,64.33,2012,1405
181,TOLEDO,15,13,0,63.54,65.31,2013,1405
135,TOLEDO,27,7,0,64.9,68.5,2014,1405
118,TOLEDO,20,13,0,65.32,68.28,2015,1405
129,TOLEDO,17,15,0,62.08,66.38,2016,1405
153,TOLEDO,17,17,0,59.4,61.33,2017,1405
131,TOLEDO,23,11,0,63.29,67.25,2018,1405
231,TOWSON ST.,10,21,0,68.56,62.29,2010,1406
249,TOWSON ST.,4,26,0,67.74,60.19,2011,1406
310,TOWSON ST.,1,31,0,69.58,53.1,2012,1406
173,TOWSON ST.,18,13,0,64.88,65.97,2013,1406
143,TOWSON ST.,25,11,0,63.4,68.03,2014,1406
261,TOWSON ST.,12,20,0,61.12,58.18,2015,1406
156,TOWSON ST.,20,13,0,61.66,64.34,2016,1406
130,TOWSON ST.,20,13,0,60.18,63.47,2017,1406
136,TOWSON ST.,18,14,0,63.48,66.74,2018,1406
174,TROY ST.,20,13,0,64.86,66.89,2010,1407
275,TROY ST.,8,21,0,65.62,58.28,2011,1407
283,TROY ST.,10,18,0,65.77,57.56,2012,1407
263,TROY ST.,12,21,0,62.28,59.11,2013,1407
241,TROY ST.,11,20,0,62.57,60.22,2014,1407
297,TROY ST.,10,19,0,58.46,54.56,2015,1407
321,TROY ST.,9,22,0,59.19,50.22,2016,1407
158,TROY ST.,22,15,0,57.57,60.69,2017,1407
224,TROY ST.,16,17,0,60.12,60.5,2018,1407
194,TULANE,8,22,0,70.64,65.24,2010,1408
170,TULANE,13,17,0,66,66.59,2011,1408
210,TULANE,15,16,0,63.58,63.28,2012,1408
139,TULANE,20,15,0,64.35,68.23,2013,1408
249,TULANE,17,17,0,64.38,59.42,2014,1408
191,TULANE,15,16,0,65.29,63.28,2015,1408
174,TULANE,12,22,0,67.53,62.52,2016,1408
188,TULANE,6,25,0,66.61,58.89,2017,1408
133,TULANE,14,17,0,67.9,67.02,2018,1408
85,TULSA,23,12,0,70.77,75.71,2010,1409
87,TULSA,19,13,0,72.43,74.96,2011,1409
87,TULSA,17,14,0,70.06,74.12,2012,1409
166,TULSA,17,16,0,68.25,66.5,2013,1409
70,TULSA,21,13,0,67.24,74.74,2014,1409
81,TULSA,23,11,0,68.53,72.43,2015,1409
72,TULSA,20,12,0,69.32,73.82,2016,1409
108,TULSA,15,17,0,67.51,64.81,2017,1409
95,TULSA,19,12,0,68.62,71.25,2018,1409
89,UCLA,14,18,0,75.92,75.3,2010,1417
48,UCLA,23,11,0,76.12,80.24,2011,1417
38,UCLA,19,14,0,72.15,79.74,2012,1417
62,UCLA,25,10,0,72.04,76.06,2013,1417
11,UCLA,28,9,0,72.92,84.85,2014,1417
25,UCLA,22,14,0,73.6,79.72,2015,1417
69,UCLA,15,17,0,73.64,73.94,2016,1417
11,UCLA,31,5,0,69.37,81.74,2017,1417
56,UCLA,21,12,0,71.73,75.86,2018,1417
114,UTAH,14,17,0,72.31,72.29,2010,1428
142,UTAH,13,18,0,72.93,68.98,2011,1428
260,UTAH,6,25,0,71.33,60.06,2012,1428
135,UTAH,15,18,0,69.98,68.77,2013,1428
66,UTAH,21,12,0,70.4,75.12,2014,1428
10,UTAH,26,9,0,71.38,84.41,2015,1428
24,UTAH,27,9,0,72.09,80.91,2016,1428
61,UTAH,20,12,0,65.64,71.89,2017,1428
52,UTAH,23,12,0,71.52,76.29,2018,1428
33,UTAH ST.,27,8,0,68.87,82.83,2010,1429
38,UTAH ST.,30,4,0,65.42,81.64,2011,1429
109,UTAH ST.,21,16,0,64.45,72.35,2012,1429
122,UTAH ST.,21,10,0,64.52,69.9,2013,1429
126,UTAH ST.,18,14,0,67.59,68.94,2014,1429
121,UTAH ST.,18,13,0,65.16,68.07,2015,1429
118,UTAH ST.,16,15,0,63.97,67.67,2016,1429
113,UTAH ST.,14,17,0,64.22,64.68,2017,1429
151,UTAH ST.,17,17,0,65.92,65.78,2018,1429
317,UTAH VALLEY ST.,12,18,0,56.91,53.11,2010,1430
272,UTAH VALLEY ST.,19,10,0,55.15,58.53,2011,1430
276,UTAH VALLEY ST.,19,13,0,55.88,58.06,2012,1430
304,UTAH VALLEY ST.,14,18,0,57.52,53.45,2013,1430
237,UTAH VALLEY ST.,20,12,0,60.88,60.65,2014,1430
329,UTAH VALLEY ST.,11,19,0,56.49,49.82,2015,1430
308,UTAH VALLEY ST.,12,18,0,59.1,51.71,2016,1430
225,UTAH VALLEY ST.,17,17,0,54.14,56.19,2017,1430
147,UTAH VALLEY ST.,23,11,0,57.58,66.08,2018,1430
165,VALPARAISO,15,17,0,69.87,68.11,2010,1434
105,VALPARAISO,23,12,0,69.84,72.55,2011,1434
134,VALPARAISO,21,12,0,68.94,70.17,2012,1434
64,VALPARAISO,26,8,0,65.6,75.94,2013,1434
181,VALPARAISO,18,16,0,65.28,65.18,2014,1434
84,VALPARAISO,28,6,0,62.09,71.98,2015,1434
55,VALPARAISO,30,7,0,64.8,76.25,2016,1434
117,VALPARAISO,24,9,0,60.42,64.29,2017,1434
141,VALPARAISO,15,17,0,65.21,66.49,2018,1434
32,VANDERBILT,24,9,0,75.91,83.06,2010,1435
37,VANDERBILT,23,11,0,74.89,81.82,2011,1435
12,VANDERBILT,25,11,0,75.75,85.98,2012,1435
67,VANDERBILT,16,17,0,72.11,75.63,2013,1435
116,VANDERBILT,15,16,0,72.27,70.32,2014,1435
38,VANDERBILT,21,14,0,70.24,77.87,2015,1435
31,VANDERBILT,19,14,0,73.26,79.82,2016,1435
40,VANDERBILT,19,16,0,73.11,75.45,2017,1435
86,VANDERBILT,12,20,0,74.94,72.34,2018,1435
47,VCU,27,9,0,69.99,80.95,2010,1433
34,VCU,28,12,0,72.42,82.12,2011,1433
45,VCU,29,7,0,69.23,78.97,2012,1433
17,VCU,27,9,0,72.81,84.08,2013,1433
23,VCU,26,9,0,71.57,82.08,2014,1433
41,VCU,26,10,0,71.37,77.49,2015,1433
38,VCU,25,11,0,69.28,78.57,2016,1433
50,VCU,26,9,0,67.19,74.08,2017,1433
107,VCU,18,15,0,68.84,69.88,2018,1433
118,VERMONT,25,10,0,62.86,71.58,2010,1436
155,VERMONT,23,9,0,63.2,67.74,2011,1436
125,VERMONT,24,12,0,62.56,70.87,2012,1436
156,VERMONT,21,12,0,62.49,66.84,2013,1436
75,VERMONT,22,11,0,62.72,74.45,2014,1436
132,VERMONT,20,14,0,61.14,67.27,2015,1436
130,VERMONT,23,14,0,61.28,66.33,2016,1436
73,VERMONT,29,6,0,60.59,70.03,2017,1436
103,VERMONT,27,8,0,64.4,70.75,2018,1436
23,VILLANOVA,25,8,0,77,84.78,2010,1437
47,VILLANOVA,21,12,0,76.8,80.77,2011,1437
74,VILLANOVA,13,19,0,75.75,75.79,2012,1437
37,VILLANOVA,20,14,0,75.52,80.23,2013,1437
10,VILLANOVA,29,5,0,75.48,85.99,2014,1437
5,VILLANOVA,33,3,0,72.28,90.89,2015,1437
1,VILLANOVA,35,5,0,73.78,93.96,2016,1437
2,VILLANOVA,32,4,0,73.49,86.11,2017,1437
1,VILLANOVA,36,4,0,74.92,91.44,2018,1437
71,VIRGINIA,15,16,0,76.35,77.7,2010,1438
69,VIRGINIA,16,15,0,75.67,76.95,2011,1438
47,VIRGINIA,22,12,0,73.31,78.73,2012,1438
34,VIRGINIA,23,12,0,72.28,80.65,2013,1438
5,VIRGINIA,30,7,0,75.13,87.64,2014,1438
6,VIRGINIA,30,4,0,73.44,86.63,2015,1438
5,VIRGINIA,29,8,0,75.11,88.25,2016,1438
16,VIRGINIA,23,11,0,74.43,80.88,2017,1438
5,VIRGINIA,31,3,0,75.03,85.68,2018,1438
36,VIRGINIA TECH,25,9,0,73.93,82.27,2010,1439
32,VIRGINIA TECH,22,12,0,74.92,82.34,2011,1439
63,VIRGINIA TECH,16,16,0,74.22,76.6,2012,1439
147,VIRGINIA TECH,13,19,0,73.13,67.56,2013,1439
136,VIRGINIA TECH,9,22,0,72.76,68.32,2014,1439
128,VIRGINIA TECH,11,22,0,71.31,67.86,2015,1439
47,VIRGINIA TECH,20,15,0,71.87,77.37,2016,1439
36,VIRGINIA TECH,22,11,0,72.18,75.89,2017,1439
31,VIRGINIA TECH,21,12,0,72.55,78.9,2018,1439
318,VMI,10,19,0,60.84,52.92,2010,1440
224,VMI,18,13,0,59.94,62.9,2011,1440
222,VMI,17,16,0,61.58,62.52,2012,1440
291,VMI,14,17,0,60.25,55.87,2013,1440
189,VMI,22,13,0,61.16,64.34,2014,1440
284,VMI,11,19,0,61.04,56.1,2015,1440
300,VMI,9,21,0,60.03,52.93,2016,1440
322,VMI,6,24,0,58.28,47.91,2017,1440
326,VMI,9,21,0,60.33,52.28,2018,1440
328,WAGNER,5,26,0,60.1,51.38,2010,1447
282,WAGNER,13,17,0,63.85,57.89,2011,1447
149,WAGNER,25,6,0,63.04,68.6,2012,1447
165,WAGNER,19,12,0,62.53,66.51,2013,1447
159,WAGNER,19,12,0,61.84,66.77,2014,1447
303,WAGNER,10,20,0,60.42,53.76,2015,1447
171,WAGNER,23,11,0,57.19,62.7,2016,1447
204,WAGNER,16,14,0,56.83,57.78,2017,1447
169,WAGNER,23,10,0,59.51,64.42,2018,1447
62,WAKE FOREST,20,11,0,76.89,78.88,2010,1448
212,WAKE FOREST,8,24,0,73.66,63.94,2011,1448
158,WAKE FOREST,13,18,0,72.95,67.16,2012,1448
121,WAKE FOREST,13,18,0,73.51,69.96,2013,1448
109,WAKE FOREST,17,16,0,73.35,71.15,2014,1448
111,WAKE FOREST,13,19,0,73.5,68.78,2015,1448
95,WAKE FOREST,11,20,0,75.8,70.71,2016,1448
32,WAKE FOREST,19,14,0,73.5,76.66,2017,1448
81,WAKE FOREST,11,20,0,74.3,72.66,2018,1448
11,WASHINGTON,26,10,0,76.08,87.11,2010,1449
17,WASHINGTON,24,11,0,75.5,85.6,2011,1449
35,WASHINGTON,24,11,0,72.25,80.17,2012,1449
95,WASHINGTON,18,15,0,72.17,72.51,2013,1449
89,WASHINGTON,17,15,0,71.58,73.04,2014,1449
103,WASHINGTON,16,15,0,70.37,69.24,2015,1449
70,WASHINGTON,19,15,0,72.99,73.9,2016,1449
121,WASHINGTON,9,22,0,68.37,64.08,2017,1449
82,WASHINGTON,21,13,0,70.78,72.59,2018,1449
104,WASHINGTON ST.,16,15,0,73.68,73.5,2010,1450
56,WASHINGTON ST.,22,13,0,74.57,79.4,2011,1450
73,WASHINGTON ST.,19,18,0,70.86,75.98,2012,1450
97,WASHINGTON ST.,13,20,0,69.81,72.34,2013,1450
169,WASHINGTON ST.,10,21,0,71.44,65.94,2014,1450
148,WASHINGTON ST.,13,18,0,70.72,66.16,2015,1450
201,WASHINGTON ST.,9,22,0,71.21,61.25,2016,1450
149,WASHINGTON ST.,13,18,0,67.26,61.61,2017,1450
158,WASHINGTON ST.,12,19,0,68.99,65.31,2018,1450
130,WEBER ST.,20,11,0,65.47,70.74,2010,1451
215,WEBER ST.,18,14,0,65.25,63.72,2011,1451
174,WEBER ST.,25,7,0,61.4,65.97,2012,1451
85,WEBER ST.,30,7,0,60.64,73.2,2013,1451
165,WEBER ST.,19,12,0,60.08,66.25,2014,1451
283,WEBER ST.,13,17,0,59.12,56.19,2015,1451
185,WEBER ST.,26,9,0,58.23,62.14,2016,1451
189,WEBER ST.,20,14,0,56.89,58.88,2017,1451
197,WEBER ST.,20,11,0,58.21,62.95,2018,1451
6,WEST VIRGINIA,31,7,0,79.79,89.34,2010,1452
19,WEST VIRGINIA,21,12,0,79.11,84.68,2011,1452
41,WEST VIRGINIA,19,14,0,76.03,79.22,2012,1452
125,WEST VIRGINIA,13,19,0,73.72,69.81,2013,1452
82,WEST VIRGINIA,17,16,0,73.98,73.83,2014,1452
39,WEST VIRGINIA,25,10,0,74.37,77.86,2015,1452
14,WEST VIRGINIA,26,9,0,72.5,83.24,2016,1452
6,WEST VIRGINIA,28,9,0,72.3,84.97,2017,1452
10,WEST VIRGINIA,26,11,0,73.9,82.74,2018,1452
180,WESTERN CAROLINA,22,12,0,65.39,66.56,2010,1441
173,WESTERN CAROLINA,18,15,0,66.85,66.46,2011,1441
200,WESTERN CAROLINA,17,18,0,63.95,64.32,2012,1441
228,WESTERN CAROLINA,14,19,0,62.98,61.51,2013,1441
207,WESTERN CAROLINA,19,15,0,61,62.81,2014,1441
243,WESTERN CAROLINA,15,17,0,61.9,59.26,2015,1441
189,WESTERN CAROLINA,16,18,0,62.78,62.09,2016,1441
321,WESTERN CAROLINA,9,23,0,59.53,48.01,2017,1441
283,WESTERN CAROLINA,13,19,0,63.25,56.72,2018,1441
266,WESTERN ILLINOIS,13,17,0,62.74,58.51,2010,1442
329,WESTERN ILLINOIS,7,23,0,60.63,50.27,2011,1442
204,WESTERN ILLINOIS,18,15,0,65.2,63.66,2012,1442
190,WESTERN ILLINOIS,22,9,0,62.69,64.94,2013,1442
271,WESTERN ILLINOIS,10,20,0,62.3,57.78,2014,1442
326,WESTERN ILLINOIS,8,20,0,60.36,50.43,2015,1442
264,WESTERN ILLINOIS,10,17,0,63.58,55.99,2016,1442
270,WESTERN ILLINOIS,8,20,0,59.34,52.79,2017,1442
298,WESTERN ILLINOIS,12,16,0,55.6,55.39,2018,1442
113,WESTERN KENTUCKY,21,13,0,66.79,72.45,2010,1443
207,WESTERN KENTUCKY,16,16,0,65.66,64.35,2011,1443
176,WESTERN KENTUCKY,16,19,0,66.87,65.93,2012,1443
155,WESTERN KENTUCKY,20,16,0,65.61,66.84,2013,1443
191,WESTERN KENTUCKY,20,12,0,64.08,64.18,2014,1443
163,WESTERN KENTUCKY,20,12,0,63.53,65.12,2015,1443
155,WESTERN KENTUCKY,18,16,0,63.36,64.38,2016,1443
215,WESTERN KENTUCKY,15,17,0,60.09,56.91,2017,1443
61,WESTERN KENTUCKY,27,11,0,68.11,75.18,2018,1443
175,WESTERN MICHIGAN,18,15,0,66.6,66.8,2010,1444
145,WESTERN MICHIGAN,21,13,0,65.42,68.82,2011,1444
170,WESTERN MICHIGAN,14,20,0,68.32,66.3,2012,1444
163,WESTERN MICHIGAN,22,13,0,65.34,66.55,2013,1444
124,WESTERN MICHIGAN,23,10,0,64.44,69.23,2014,1444
166,WESTERN MICHIGAN,20,14,0,63.81,64.77,2015,1444
165,WESTERN MICHIGAN,13,19,0,63.87,63.13,2016,1444
148,WESTERN MICHIGAN,16,16,0,61.78,61.62,2017,1444
175,WESTERN MICHIGAN,17,15,0,63.22,64.11,2018,1444
91,WICHITA ST.,25,10,0,69.02,75.11,2010,1455
25,WICHITA ST.,29,8,0,70.37,83.95,2011,1455
14,WICHITA ST.,27,6,0,71.33,85.57,2012,1455
15,WICHITA ST.,30,9,0,73.22,84.71,2013,1455
12,WICHITA ST.,35,1,0,67.64,84.57,2014,1455
18,WICHITA ST.,30,5,0,68.98,81.64,2015,1455
11,WICHITA ST.,26,9,0,68.2,84.2,2016,1455
13,WICHITA ST.,31,5,0,64.24,81.38,2017,1455
25,WICHITA ST.,25,8,0,71.62,80.12,2018,1455
129,WILLIAM & MARY,22,11,0,70.7,70.81,2010,1456
189,WILLIAM & MARY,10,22,0,68.58,65.62,2011,1456
234,WILLIAM & MARY,6,26,0,68.06,61.25,2012,1456
201,WILLIAM & MARY,13,17,0,63.99,63.72,2013,1456
156,WILLIAM & MARY,20,12,0,63.93,66.84,2014,1456
151,WILLIAM & MARY,20,13,0,63.22,66.02,2015,1456
105,WILLIAM & MARY,20,11,0,65.72,69.98,2016,1456
151,WILLIAM & MARY,17,14,0,60.78,61.5,2017,1456
149,WILLIAM & MARY,19,12,0,63.15,65.97,2018,1456
340,WINSTON-SALEM ST.,12,17,0,58.62,47.88,2010,1445
216,WINTHROP,19,14,0,61.71,63.11,2010,1457
230,WINTHROP,13,17,0,63.5,62.15,2011,1457
257,WINTHROP,12,20,0,64.65,60.13,2012,1457
274,WINTHROP,14,17,0,62.44,57.81,2013,1457
227,WINTHROP,20,13,0,59.48,61.36,2014,1457
194,WINTHROP,19,13,0,56.77,63.12,2015,1457
